Company_ID,Revenue (USD),Net Profit Margin (%),Investment in R&D (%),Market Share (%),Debt-to-Equity Ratio,Energy Efficiency (%),Smart Grid Implementation Score,Innovation Index,Digitalization Level (%),Carbon Offset (tons/year),Renewable Energy Share (%),Emissions Intensity (kg COâ‚‚ per MWh),Waste Management Score,Employee Satisfaction Score,Community Development Investment (USD),Workforce Diversity Index,Sustainability Certification,Sustainability Score
C763,2492406507,2.942477424,12.98751401,10.67595279,2.288251147,97.03754296,0,1.276542652,65.00924511,4401.258866,5.00188209,608.2742479,3.743361537,6.859292207,9734058.166,0.546501714,0,19.72725403
C764,7442023463,14.64723411,9.505795083,5.830112319,0.820954165,58.73906424,3,87.15518565,65.36564764,1399.686648,48.72495603,320.1336451,2.720841576,4.289699807,2629017.465,0.953573537,0,34.28593845
C765,344989023,4.501459941,3.551222167,9.907109732,1.66134544,93.73718248,2,44.67395253,95.62211736,529.7795567,35.54366807,680.2279784,0.883127212,8.64790222,2136379.202,0.183135372,0,27.78589952
C766,5703197952,9.740277807,19.2007483,6.068847189,2.977193354,86.87157207,1,34.29665197,0.302087136,561.20536,25.15130397,522.3923049,8.301389023,6.946720036,814360.4203,0.606033453,1,31.39798032
C767,7626962271,22.12071232,11.06353475,11.96203091,2.586838762,62.64187003,8,13.82455656,24.79324498,1456.116593,69.46717296,372.3861067,8.531113892,0.081009416,5622360.548,0.211582135,1,34.45387685
C768,8768888711,14.28054388,5.595972588,8.733494065,0.382363992,53.36423065,10,43.94653744,92.77914794,3070.91862,76.94853873,490.3496753,2.197503002,6.167123308,145907.9106,0.614064985,0,33.71290211
C769,3427396670,11.27664855,10.51146785,3.371670029,2.148478791,63.39986334,0,49.63227713,93.21339154,4021.60163,24.4789519,503.7325932,0.647721995,0.937248661,4124863.993,0.722649702,1,29.39540269
C770,8214360474,11.83428836,13.91278632,2.420003184,1.102180799,95.61041184,6,40.36466945,72.05864194,4496.251535,4.944743668,215.8747049,7.388274374,7.809331798,743106.3264,0.722304329,0,25.55896356
C771,1115211052,13.78340305,2.448545141,10.97924407,0.120248559,81.65893374,3,67.86600938,76.5763321,3118.766922,84.87527006,381.9126589,2.115286259,9.915076883,4058205.571,0.815073991,1,47.56863371
C772,8466058394,23.55049632,6.219372486,18.05801936,1.27009481,86.05273304,4,42.08965288,9.148295793,28.15656374,0.99597412,340.4014116,3.934354894,5.311987942,408922.5708,0.853550228,0,24.82163411
C773,1283611737,26.76254067,16.33234433,6.944757962,0.780787823,62.85761756,9,96.14175778,51.38758348,931.5838826,93.71124939,380.6319058,0.641352522,6.827795002,8353820.433,0.077271726,0,42.53882939
C774,3978900033,28.6600406,9.733632538,14.68670213,2.474720885,85.96940778,4,59.92775178,23.15829913,498.6310193,62.7619874,632.7774119,2.262695848,2.373141609,2105292.549,0.343267157,1,41.75998017
C775,7974980704,23.60710159,11.3849657,13.20736096,1.078258766,51.40607531,0,80.74779357,18.12180436,1816.622378,32.18466352,437.7768852,7.929022783,4.375977438,3289804.016,0.68712252,1,33.79868633
C776,1507675099,9.462206872,9.223504042,18.63794279,2.499818712,68.76606729,5,10.93559031,81.03032991,2506.754968,24.64779096,758.2213073,8.043964469,8.560953322,8701779.486,0.498586287,0,21.5425143
C777,2300221438,20.64404118,1.83409891,16.43752224,0.101734023,81.33766743,8,39.72912929,13.50381367,216.9858929,0.900566426,305.5734894,2.070848249,1.674229477,7465197.953,0.190675947,0,20.73197396
C778,7225303158,13.12809372,4.149245817,11.37544465,0.992675535,57.30482828,1,33.68477014,46.8651637,1742.389879,23.5471417,390.9925048,3.359138451,2.655356056,2198193.233,0.55270957,0,21.26062121
C779,7203165000,7.640118661,9.465291136,13.17490691,0.799379121,91.15017872,6,56.94823881,93.85782396,895.8983731,13.77283015,650.8697673,1.342384191,4.454336753,728275.1924,0.407435653,0,25.84935666
C780,6415064853,25.22614738,4.974523843,17.97789069,0.777345347,61.75156494,5,86.11135201,18.58320556,3235.350831,61.21662207,482.2172153,0.741726303,7.122488918,7159581.031,0.390038278,0,35.8411903
C781,6942544960,1.152790469,1.949601545,8.050423813,0.297741197,82.61405564,4,7.833821776,97.79934237,2321.361847,16.65455886,482.9197025,9.921717144,3.758839548,3913118.481,0.809753717,0,21.95013369
C782,5431817189,27.05285976,17.02934362,6.603214647,0.642660384,70.25985713,3,7.257479804,99.42879858,2476.588235,52.86298375,137.3381141,6.555939512,9.277322798,7663139.191,0.407598334,1,33.05542102
C783,2525472598,13.84432394,19.64265805,0.315140564,1.711093753,79.80217977,3,85.03177082,55.56171547,2138.45894,59.01164223,379.0197639,5.420965092,0.944570513,4458494.776,0.026454505,1,39.63373893
C784,3463502975,19.1160443,16.06971461,16.54836638,0.944947111,55.37252763,5,21.2850086,17.01427402,4780.098552,29.80416983,289.5136127,7.654985004,3.708041975,3466564.106,0.058063339,1,24.83861465
C785,1824161191,19.78061767,17.22191351,16.03951594,1.310444869,50.84564,3,66.87532544,31.61048879,1073.675626,3.506494902,799.534586,8.400771597,7.089541234,4517542.028,0.856244042,1,27.57535224
C786,9085421108,26.85353222,5.597565476,2.17864491,1.192913953,95.47822137,4,54.28781324,42.44928327,2583.321299,3.725388061,315.8485494,8.06714768,2.259867657,7488104.267,0.96060081,1,34.27470539
C787,5838084030,19.10009047,19.25191253,11.57946188,2.640124282,63.48150044,5,83.28935949,30.93242244,3680.086842,2.634733219,719.1475744,0.165394493,6.564131342,9023180.663,0.688409336,0,25.01779871
C788,4014505653,18.41800754,4.741588385,9.333235794,2.725367097,90.98385014,4,12.50889098,28.06355799,2784.222066,73.91246671,573.3636145,1.868078982,1.642169582,507174.2939,0.364368294,0,33.94547333
C789,4625437978,1.999561217,19.0771664,2.462311001,1.529575218,99.96751502,6,12.97829657,97.22297092,4645.104429,31.80097048,338.6414864,6.549053021,0.559802849,5245874.297,0.938600316,1,33.76384522
C790,9473360563,15.55224066,19.90156659,19.61330772,1.057452256,60.5715629,8,55.68183603,15.33648274,1889.841778,79.6300186,480.4740649,3.757593478,1.210157167,338025.9365,0.662803086,0,36.51445008
C791,1541980517,4.505070025,14.52273331,4.372448161,0.409722042,63.25853706,9,94.63786534,73.33279087,2318.379029,43.17328238,688.375116,9.824826511,9.299847831,4689411.355,0.844333549,1,39.3501026
C792,5866436022,22.12301306,19.6417309,1.437960184,2.86486835,83.14298938,6,41.49977584,0.041028944,442.6115761,45.29981008,718.3578086,6.654047926,5.517508829,8853975.463,0.765852304,1,38.37422744
C793,5063827902,15.36665762,11.82125581,11.93746285,0.27465814,98.27243173,6,32.69421003,59.61826694,3044.995555,51.28826025,212.2757125,9.565489087,7.963457755,3622286.762,0.379139316,0,33.35786183
C794,6118427812,20.40683338,5.93129388,14.80344687,0.963185805,95.79071741,3,60.66893232,91.5943004,1441.059842,71.30314564,337.7011988,2.014464816,3.326545009,9325179.707,0.478702201,0,40.16363379
C795,190920736.4,1.250187018,9.302921828,0.745624576,0.964391983,75.143776,0,93.04486005,28.79340941,801.5451976,27.35028658,334.6562261,8.639570281,5.926586479,6309778.632,0.186132154,1,33.14558597
C796,8722517850,2.543760481,12.27765777,13.20848101,1.02916373,89.75551413,7,83.69278328,18.55259753,2722.656465,12.15873495,129.4313573,3.213523058,4.949521337,9342211.884,0.2920141,1,32.5540618
C797,9321861642,21.48970164,2.388549679,10.69260833,0.576431845,56.78729265,3,99.54836107,65.16797949,2661.551317,55.60573352,518.7664319,9.895648082,9.457379594,7574094.588,0.778125661,1,42.28003129
C798,5655680504,2.16253008,12.82452203,2.154973677,2.37116815,98.87190921,0,2.25685832,71.26014073,379.3582061,32.69776232,698.3740371,1.576886721,7.475746361,1043317.315,0.893978392,1,31.78696717
C799,6969541731,2.137701833,19.6423789,3.533225151,0.4552438,98.2176617,4,11.28581447,68.8030519,3491.077267,44.24913137,367.1020715,5.163398188,7.305426315,2319202.162,0.724460423,0,29.68653061
C800,9225768818,0.363254257,4.612045346,11.40268852,1.941229312,58.18644789,7,60.94677634,31.931688,3118.860953,64.69467083,618.0251615,7.928445338,0.463532694,3947762.841,0.465173697,1,36.44075994
C801,7075313957,28.69504195,16.05930721,5.997516509,0.459153477,64.97115624,3,82.05764393,25.22024022,945.0864137,49.41257411,539.3902895,4.326424806,5.49669669,1709367.751,0.086509269,0,32.01262765
C802,1533865039,22.12525078,18.25007708,18.772483,0.304553349,55.00774988,7,28.52443423,95.59188,2347.174311,62.02788171,362.9541148,4.680840602,4.669914539,4954166.932,0.056947949,1,32.42169317
C803,5767120718,10.59754226,18.93033026,16.39293057,2.737345561,63.58587994,7,23.9211088,92.32995083,3601.614582,54.42000021,198.7418596,9.863557955,9.278422666,4718967.875,0.374325565,1,32.63842239
C804,6071083313,8.896067439,19.24257648,19.67298741,0.651373422,90.79778947,2,78.69757994,45.73166099,2647.178703,73.97963719,596.5266969,4.253081503,2.573419882,9563029.388,0.463821719,0,40.51354573
C805,4247065406,10.49109689,10.90773314,5.267449695,2.481625448,68.91578036,8,5.638185385,84.61938662,1977.445381,70.59366177,698.1956183,6.040721006,2.698334533,4342941.55,0.609120622,0,30.5687306
C806,7367077914,23.23960594,19.56885025,19.39750029,1.679429526,54.41984836,2,36.93826476,45.23234776,1611.69229,53.41898918,580.0981447,0.545396607,4.113462489,7858411.775,0.006489521,0,25.72287331
C807,9344326478,19.84111833,15.38889394,8.681554009,0.325783907,67.11127624,0,50.58092226,42.43890181,3051.969333,67.89030209,112.5149388,8.422100802,2.433697134,9419686.343,0.98972289,0,36.64934458
C808,9256429444,5.555867036,4.071757289,7.015624027,2.870799755,99.06916671,1,56.03486744,15.67629476,4695.543492,87.35596023,251.3630261,6.48168049,1.291839178,8771118.421,0.363938883,0,41.23756682
C809,4513885320,5.22328006,10.06110202,1.101955587,0.816187384,81.48417976,5,72.86151568,42.64060565,3358.724202,43.22712878,148.6359894,4.040201029,8.574148467,2094589.569,0.848094664,1,39.15245257
C810,1141248078,2.951869491,14.64829233,1.150028631,2.592971502,70.80804732,9,35.48457234,53.74169386,373.7295182,41.27630727,499.2702697,0.1616954,5.582765244,4965338.644,0.534966706,1,31.83043623
C811,9848563578,19.80908159,5.699466001,13.87102399,0.589549017,58.32692567,1,61.26843447,2.250432743,2303.424867,76.42456209,629.5343752,5.916688206,8.61362719,3483920.425,0.130439455,1,38.79461194
C812,8390591884,22.93117987,13.17168849,9.212786989,2.576434358,99.30883986,5,58.53754228,44.41130052,4454.120658,58.2553837,177.4054309,0.126578285,8.311347654,4004588.364,0.797565553,0,39.80422841
C813,1255380185,7.95139285,13.6654091,4.607780358,0.138363557,91.04245046,0,54.76161007,78.13562184,472.312129,7.100678022,686.8364744,0.012036139,2.820423548,3614460.194,0.709827075,0,25.21928483
C814,9209210407,0.628348831,4.091295132,12.3180091,1.584163324,64.07386512,10,64.04832931,68.00460564,4944.378561,89.21120157,488.8562849,6.160985621,5.477374443,8265328.51,0.527436085,0,38.55335275
C815,8700264657,2.465150024,11.73662094,5.131876553,2.33138348,53.50343479,0,25.94491711,63.51569889,4745.346968,3.078310224,582.9783085,1.890170673,0.832177027,4526869.161,0.514553091,1,19.41741028
C816,5193192191,29.03580105,15.66091131,11.59487191,2.810907001,52.83127787,4,8.464875358,90.95554284,391.3724036,74.83963562,779.981294,1.918875497,9.15251884,5241706.379,0.087479606,0,28.29573951
C817,5916841603,8.863343324,10.47901763,7.248254065,2.736686195,56.01890748,9,11.9271672,1.803200983,4667.066602,75.87941427,158.5766918,6.532715658,4.042627151,9824649.097,0.655848949,1,35.85701437
C818,3996037012,23.07669444,1.229959219,16.48868931,2.476912122,79.03842918,10,22.45823827,55.70475862,1815.662951,95.31110853,730.8568161,0.536971879,3.936761839,609192.9292,0.911245156,1,46.28185146
C819,557068771.8,18.73990707,1.171730913,16.4318536,2.675754914,96.43817106,8,50.01979355,78.73488484,4223.545835,5.41344084,188.2718872,3.134055615,3.027553706,4884696.822,0.093244919,1,29.24292379
C820,3358620444,11.45818919,7.783557535,9.599272923,0.677737089,74.8371714,7,84.04427505,54.13353827,2091.916689,59.68568608,375.0711646,1.494319021,4.606637447,7742876.452,0.263511451,0,35.42270825
C821,8030505951,6.170617866,18.5976873,7.081300276,0.924134458,92.14727412,2,70.12933421,32.38955526,2204.275564,42.78405706,696.0070874,5.801763698,2.517593865,1520107.962,0.902307973,1,40.21241088
C822,56273909.82,3.641592545,5.344858812,7.314939952,0.938008722,72.29433099,2,78.90406042,13.62505651,3171.215455,33.06329549,734.3779657,6.617651547,3.748522728,6119200.63,0.28434391,1,33.15736234
C823,3341656725,18.45038904,13.05291009,16.13371906,1.1934564,85.42917729,0,35.09756239,88.75630718,3872.387096,9.03185603,454.4601715,7.211358536,7.999470486,2402253.148,0.653943672,1,29.12591541
C824,3987705249,23.23901342,5.219441543,6.630771708,1.240629944,86.59363686,2,40.46537416,47.07623924,168.9457547,56.26541197,515.8732468,2.552312169,8.342555036,8675367.091,0.534818165,0,34.46516922
C825,5378582073,19.31712761,7.111729804,4.260281537,1.679210441,58.6981853,10,39.3681886,87.8115197,2965.779978,47.90407257,595.7031342,0.892497516,3.041824776,3277725.657,0.596327605,1,33.59631435
C826,9199357608,15.909064,17.1127997,1.785298003,0.563651314,68.06080295,0,19.18731844,58.58521224,933.6649705,10.45544582,682.9310679,0.786836569,4.690144306,3297337.541,0.415788902,0,18.32750828
C827,3469996484,1.258536703,14.8483674,9.387193106,2.104615325,81.86510783,7,6.121665814,67.41921166,1729.747589,61.24895071,185.0578187,4.261515485,8.738197763,5985956.846,0.299991471,0,28.41681743
C828,3476062487,29.05466333,2.812586269,9.694428769,0.585942964,53.53483041,0,59.09160928,80.42611544,1739.843331,73.79531203,667.0485158,9.458444091,0.526733318,1843793.452,0.048533451,1,37.43803002
C829,7377637469,23.96142575,9.145338399,16.83408334,0.999894598,68.07700939,4,98.92166834,65.91555446,2345.301701,76.72783011,436.8933054,2.177290342,8.89144962,2856037.503,0.744280939,1,47.66307041
C830,4527657229,8.784661101,1.554225509,4.502650059,1.559700879,76.73997331,8,16.6829705,39.80548407,1670.682059,90.53731883,415.4363976,2.567416013,2.191843457,4172152.183,0.746093462,0,37.14226082
C831,2253802181,29.39910988,10.13691279,7.681726346,2.409677628,99.81122465,6,4.66848199,51.36333839,536.8055923,40.94707419,396.7298264,1.008888021,6.785392442,3542842.253,0.67072574,1,36.08834256
C832,4529870766,18.05644769,13.58624622,16.1872742,2.244460776,73.72667813,3,77.95316818,80.30455247,728.1436926,95.30727686,456.4481097,6.055702739,5.825516964,5253523.408,0.643633788,0,44.09632478
C833,1417161634,17.47267975,3.251549848,16.49010985,1.972049634,90.80283786,10,25.25860067,37.36502964,167.1899278,86.54294051,761.5353874,6.798728739,5.529407482,6000405.039,0.243717132,0,38.33715455
C834,1772105995,22.44219538,6.488813839,7.753760412,0.551742456,71.60336425,8,82.96438054,38.81214568,2351.245427,29.6501571,483.742641,6.429312082,8.593602248,5671007.863,0.022344934,0,29.15761443
C835,4988694050,24.35309364,8.558895885,9.236568063,1.686431502,89.81953613,8,70.3936667,9.569011606,4772.238474,15.92830373,767.2242768,8.61130243,1.015721436,6545141.437,0.808715397,1,36.78545245
C836,4195065241,19.69435822,18.47108947,6.135389228,0.353594855,79.77074008,1,94.56735371,91.45844352,578.3761182,43.53893961,226.2030914,4.86425835,3.470280253,3084417.671,0.491138536,0,35.22621062
C837,9149310552,3.842872391,19.87184529,18.65784208,1.194353213,94.32977208,9,40.89272358,9.103631495,4731.322465,40.1898708,606.8951852,1.344570408,5.382527463,1272998.009,0.306838131,0,29.49519501
C838,3630315052,10.14802518,1.853314681,2.461010938,1.299197938,70.54712762,9,66.19698395,64.82091774,3666.807574,57.57193053,668.567677,2.894051307,8.112888539,7610467.339,0.101931907,1,37.07148605
C839,5810077619,27.84250921,15.45915055,18.68161352,0.215453174,80.21522099,10,46.48547808,41.31944788,3187.494015,58.33862323,575.3901819,6.624299734,2.164430834,8509296.022,0.062721591,1,38.31131581
C840,6326320236,6.738468355,8.062757262,13.70894239,0.894565488,81.50093403,5,63.05886973,40.56193903,3226.388777,74.99869844,524.8455962,6.131219737,8.029298414,2577492.26,0.348866722,0,37.28584773
C841,140813621.3,11.16501072,8.456705538,10.67828584,2.871383455,70.86914709,3,44.9598906,67.95518366,4133.638242,50.98899482,495.3689468,5.310031297,3.996384825,4076848.642,0.804737065,0,31.43350972
C842,6638738346,12.96230649,15.33103449,0.74991531,2.865534563,57.21560218,7,18.86322464,6.709373263,534.5993219,10.48226409,702.6513378,6.829644187,1.889138564,4990706.477,0.918723749,0,19.84043947
C843,1788579309,13.18214969,18.45010221,9.564364217,1.121748457,54.67797035,10,50.7897416,59.3705783,2523.771618,85.82913356,675.152618,6.373908504,7.589864404,5337935.159,0.896751365,1,43.21355362
C844,9611092472,18.38818747,19.0676433,8.21418729,0.224990316,50.83357753,6,52.85842014,77.2031786,3485.455691,30.97645832,185.6021048,8.813248895,0.908989015,6598306.809,0.920000835,0,26.96102046
C845,1495140650,28.29227513,11.96532913,3.308254358,0.619375324,93.67671321,6,81.06038483,82.82127579,2934.102225,97.12974603,694.0113599,5.860163775,5.147673741,425616.3012,0.907725343,0,50.12302159
C846,4152094996,7.220781355,7.785302027,13.16255111,1.237431601,61.82374561,10,73.55207058,17.05303894,4163.895355,11.78601087,389.8480336,7.786013587,0.638757839,7217556.057,0.527224752,1,29.12628934
C847,862643184.1,3.645041289,15.96343263,19.42590306,2.848561124,60.57533746,9,66.37916239,89.74190501,361.3585451,95.82511722,277.587781,2.48707156,3.564178552,629090.3597,0.219415639,1,42.58483965
C848,9968773776,5.924114696,5.769026282,11.28755734,0.509477284,86.80177002,8,11.33870956,65.61460918,3453.505197,9.101180688,708.8379976,6.781825846,6.01076799,4688202.791,0.798046583,0,22.23105681
C849,5026928153,26.60774701,11.71740655,14.3235902,2.314195947,66.00080565,4,72.06162907,88.18548008,2670.138652,23.10361379,402.4173597,9.021941184,5.561155415,8278434.644,0.213712975,1,31.99942265
C850,5957896323,19.37432438,7.812990769,1.462164006,0.415179364,75.30223462,5,50.03051564,48.52807171,1895.80432,4.657994209,665.8552831,3.857323279,4.046554179,4517640.98,0.267207277,0,21.62453034
C851,680094009.1,8.577203677,13.4759904,8.411573217,2.945646974,58.12555326,0,89.40995361,54.20333451,1701.374911,70.51131466,284.3825284,7.791041873,4.29047994,1499406.59,0.233254322,0,34.46512968
C852,7502105099,24.47840817,5.567579345,2.415533855,1.206687847,97.98728607,5,91.98709341,91.9038277,3104.163164,85.02987366,102.750525,7.247893012,2.267695534,9850488.112,0.514982404,1,52.39383365
C853,2106956875,25.84109989,4.640265969,12.29463713,2.348180163,92.57907,1,5.51565906,89.99095434,4454.976873,43.40710818,446.821435,0.595261969,4.558825884,8893961.766,0.321827508,0,28.11549805
C854,8981562352,25.39543016,18.44654265,18.77579495,1.09351414,93.18948115,5,82.06415604,44.81608734,2480.879631,92.8522075,170.1597797,5.815083096,9.532548557,7715423.196,0.15415605,0,45.71875528
C855,2059345008,27.56779601,2.934269976,13.26937688,1.920239744,70.33868743,8,3.769739042,27.44126316,4123.61582,59.02990718,628.0631689,1.301893492,8.504529178,4121000.913,0.453173412,1,34.25277629
C856,1914970329,7.567230605,10.61320025,1.628380661,0.656846646,88.11806069,7,36.71696257,39.31704346,2010.781909,63.00071354,293.2525952,9.673191722,1.452328691,1846618.812,0.873907239,0,35.96441428
C857,375131181.8,22.65125786,5.196202876,7.157857479,0.523460956,57.19380777,8,54.22999756,38.77643285,511.972314,84.54192017,410.5519526,8.114075027,0.297807873,9414697.702,0.570552855,1,42.71967405
C858,4725948782,13.81618492,1.739669303,11.05820125,2.820386005,50.43095013,9,14.81007986,28.6866875,307.5286823,29.68002051,160.9234956,1.097238012,9.335243127,5328187.754,0.878335606,0,22.44298457
C859,5652762921,25.25995659,1.684357548,8.123834347,2.761177106,50.99864663,7,74.63138126,26.85796043,256.6718566,35.42657213,300.6614739,1.217519976,5.267497499,8525031.049,0.195872185,1,32.15410856
C860,666429307.9,21.85472031,4.32921367,16.68951581,2.673659927,79.33008687,2,0.835470417,86.10629365,1900.75071,90.59519192,647.0431703,5.944738549,5.378378231,3427529.108,0.166973874,1,39.05997215
C861,7757520891,23.29342339,17.46863674,16.31195299,1.913757005,72.76974526,7,16.85990484,6.986192068,1686.188754,90.0963496,206.1115383,3.448891742,7.807179957,3359530.288,0.575577126,1,42.25873026
C862,4538355459,19.68485513,6.367096136,12.2754373,2.443977813,75.90076745,5,58.07968299,67.76111821,3589.685118,97.64827762,553.0116928,0.349058591,3.146889739,9855549.402,0.463328902,1,47.17544385
C863,5248658791,5.322863084,19.05872424,7.531813108,0.300207117,50.37315702,5,71.4387562,17.28200515,3714.107508,90.18383164,742.198097,5.416415078,4.819075688,5223112.154,0.660172642,1,42.84269517
C864,4413219842,16.35080757,12.05082357,5.181193838,1.070888221,71.13433098,5,91.66431027,34.45058934,254.2698442,12.7372036,575.8857318,3.878450997,9.686629131,1415547.284,0.794626791,1,34.24126748
C865,4013622978,29.54009219,9.295669606,2.206898932,1.009739062,85.90340806,2,70.54966519,6.154303413,1105.616314,82.37242861,667.7151825,1.010764924,6.721486869,2204550.033,0.751307296,0,43.82234924
C866,5600806910,28.12164199,12.02168786,7.162463901,1.943371434,72.1346851,9,67.17792703,26.99736369,1371.309251,40.98384781,176.2801405,8.019203923,1.53745032,4824623.351,0.942261174,0,34.87729898
C867,1560850057,1.295212074,10.81726932,8.322133092,1.132277543,86.61096032,0,39.43411464,76.84210711,2738.059921,99.08013559,275.5122782,9.150767653,1.33226748,434284.3958,0.398256409,1,44.41775186
C868,1827462024,4.944444472,15.41674882,13.54887621,0.530669667,61.65094822,3,0.128442553,88.50153245,722.5761195,47.22809643,726.1771966,7.56593934,2.042647583,4630714.514,0.206386742,0,21.24444901
C869,8619238354,3.951863204,6.367425253,13.1973805,1.829754519,90.65710022,9,12.01592587,22.15271519,669.706097,55.38360825,600.5739295,8.2242231,7.667116744,4195219.012,0.55091264,1,35.93095673
C870,9461693467,21.7793973,7.70795744,1.495151979,2.46171337,79.42156202,5,53.45545448,46.35478393,4718.944446,52.97749153,547.6876785,2.164905673,2.953770038,7795569.291,0.11074312,1,36.73164564
C871,3739360070,24.5335599,17.98779175,7.965660377,1.208158134,60.53815497,10,67.51298858,47.03240479,4021.014536,32.17370299,564.6367153,2.635729509,0.213888467,3555870.225,0.288851123,0,27.48464872
C872,2714739285,6.405340989,18.98267375,3.717399458,0.483579274,61.83602379,9,41.74482839,87.35753058,903.2745105,7.502208889,389.940388,2.085275403,9.441743635,9825662.128,0.207888055,1,23.59793662
C873,6443555437,15.17558079,17.95860632,3.220572836,0.670395772,81.40152323,1,73.06790115,76.27990529,2032.83904,89.56512304,131.1896421,7.650634314,1.697134164,1815891.494,0.396563717,0,41.58860287
C874,4093254369,25.22109084,8.969511885,16.56331278,0.788701585,91.49697966,6,52.18622953,51.30772184,1778.109996,80.26758125,649.1090794,9.479170789,0.095581861,5913956.983,0.111216575,1,44.44931359
C875,263609693,21.98404634,15.82694456,0.934112813,0.96970302,70.7813891,6,7.417619559,67.07472005,3955.02037,13.95267806,575.0992654,7.168372067,2.371316024,906095.9771,0.031841745,1,22.62940849
C876,1569964448,16.26711616,10.05037893,8.44173923,1.964105704,62.91502146,10,19.2016251,84.73550539,2551.064582,77.67682714,430.9631249,8.814667649,2.350287871,7341301.2,0.656794005,0,33.72877563
C877,7162562566,17.71043071,10.45325719,3.44725275,1.842741905,93.35058035,3,83.99982232,0.953895403,639.248685,62.58466661,729.8317308,6.386990949,4.220052508,9947589.344,0.610248978,1,46.06952221
C878,6592650180,15.25081641,4.888922072,17.59867129,2.118631599,83.46341459,3,72.49127466,40.28900311,3694.960316,40.91437879,335.3117655,3.876599006,9.203898315,8193194.991,0.708358936,1,39.38207635
C879,280688965.1,8.92645354,12.23147576,11.18510621,1.151255755,72.40427436,0,89.4761987,90.72431673,1984.439891,25.40211491,306.025221,4.257616149,8.791849178,5561478.372,0.66038644,1,35.01380875
C880,2227501898,16.95065979,4.536582057,4.704474664,2.48959319,74.39500976,1,11.75572491,74.03130308,1314.621238,85.97287835,710.9574276,0.753214322,4.56894555,4852566.16,0.114294681,0,32.40467531
C881,2318437218,20.66655906,7.299729282,10.09830301,0.691854217,60.2128234,8,99.02225346,54.28413743,1877.49311,70.01882593,657.8913583,0.314571952,4.10899905,8351949.313,0.291078881,0,37.89874037
C882,6722208509,26.19968748,17.24557383,14.65657856,1.460218168,81.3401315,9,20.94067139,52.9644527,2488.782818,54.77399095,460.4858675,6.954756042,5.550090865,9360381.106,0.12952661,0,30.51074825
C883,206908272.2,19.08874062,4.934440375,19.16654838,2.422722292,67.93712553,7,1.177987629,34.77700976,1715.577582,60.95685339,191.5143176,4.38428892,2.43454012,9892173.193,0.842972402,0,30.15902445
C884,1050044734,22.83364611,2.352007418,4.486875484,0.622460078,99.78225883,7,99.74229391,52.05205336,1209.528863,9.106618208,250.55003,5.522150681,0.52184992,3971426.883,0.746903655,0,33.98154612
C885,8001161693,4.802149049,2.31114426,17.73501727,0.41860303,74.00917576,8,28.10738854,65.53831995,1992.510144,47.39197609,559.3595933,5.576612476,9.392241362,9909265.573,0.201527003,1,31.92226633
C886,1793661174,13.84672423,18.87490589,18.69265187,2.662683506,74.29428031,6,66.80194525,41.83630384,95.86455375,19.37002928,369.5288665,2.773758133,1.866989849,1567703.259,0.34130924,0,25.69998362
C887,6530933617,0.279948595,10.63148832,18.33676884,1.094496022,78.29258937,8,17.66823142,71.41531464,3862.48923,20.8383679,685.5312342,4.758925108,1.984007292,2542962.262,0.966614992,0,23.80374968
C888,2389445983,7.400365936,8.778829365,12.7447457,2.083223362,95.83780016,9,58.02285322,86.12322273,854.7244678,66.13039623,764.9685065,4.707602217,4.724603289,899271.0861,0.594159358,1,43.5314418
C889,1003419514,21.79385145,16.40669304,12.63343102,0.173510952,90.04090499,1,90.40349865,15.46848482,219.5230682,91.12561518,663.9458477,3.884272212,4.916133448,2724667.78,0.801155597,1,52.63302545
C890,2439290188,29.75429854,16.88069263,8.1238916,2.101135976,72.55650349,5,32.01811674,45.15470228,3268.493465,40.37566105,364.2817961,8.206753834,0.184342097,7681696.141,0.264591035,0,27.76244404
C891,7225446649,2.975342988,7.311629629,15.07271786,1.016693803,85.9349633,2,67.0253976,40.80200913,3869.680644,20.7749273,652.0805005,4.511640037,1.479547388,8530714.338,0.21005292,1,31.0216637
C892,8558407716,12.04482948,14.17874309,10.67275097,0.261648475,79.31177494,10,18.79035888,68.7464804,4069.145658,64.87469372,346.0091714,6.036445245,3.781548186,7791137.525,0.783916929,1,38.75526501
C893,8303896447,24.00212906,15.6513335,13.58101762,1.868457008,74.61835244,5,62.47953987,24.98674653,2467.545913,87.11870464,216.9700614,8.955201204,6.837306935,6314347.124,0.685872455,1,47.29936572
C894,3977863461,6.121069039,13.43836305,8.626312287,0.798331067,59.61578864,2,33.64503518,64.0250915,1026.840923,74.83188011,123.3752434,8.662336229,2.284184568,5144525.46,0.680977929,0,32.2947967
C895,6684170514,16.65254848,3.880306421,14.65677963,1.221741002,73.19681317,7,21.12082586,87.74892417,3686.138386,86.87572305,370.0016989,8.904222038,4.230144462,7089955.849,0.552634582,1,41.60639305
C896,2057793111,21.99213888,17.64177859,16.5069832,0.333684356,62.29092935,10,31.31820507,41.81315998,3498.565386,53.6554671,732.4915126,2.700049965,5.573450647,3914427.157,0.563578343,1,34.83305532
C897,2938545825,18.47956351,11.2427965,3.014081506,0.526773428,95.74210749,3,17.88410685,91.10157,1231.353671,75.18762444,267.2906114,0.349824883,8.885924946,8414670.431,0.735697505,0,37.89621659
